 ID,PARAM,Date,Flow,SYM
08LB047,1,1967/11/11,85.5,
08LB047,1,1967/11/12,84.4,
08LB047,1,1967/11/13,83,
08LB047,1,1967/11/14,82.4,
08LB047,1,1967/11/15,83,
08LB047,1,1967/11/16,77.3,
08LB047,1,1967/11/17,81.8,
08LB047,1,1967/11/18,85.5,
08LB047,1,1967/11/19,88.9,
08LB047,1,1967/11/20,93.2,
08LB047,1,1967/11/21,74.8,
08LB047,1,1967/11/22,74.2,
08LB047,1,1967/11/23,70.8,
08LB047,1,1967/11/24,68.2,
08LB047,1,1967/11/25,62.9,
08LB047,1,1967/11/26,49.6,
08LB047,1,1967/11/27,49.3,
08LB047,1,1967/11/28,48.1,
08LB047,1,1967/11/29,47.6,
08LB047,1,1967/11/30,47,
08LB047,1,1967/12/01,52.1,
08LB047,1,1967/12/02,56.6,
08LB047,1,1967/12/03,59.7,
08LB047,1,1967/12/04,56.4,
08LB047,1,1967/12/05,55.8,
08LB047,1,1967/12/06,58,
08LB047,1,1967/12/07,55.8,
08LB047,1,1967/12/08,58,
08LB047,1,1967/12/09,56.4,
08LB047,1,1967/12/10,55.5,
08LB047,1,1967/12/11,58.9,
08LB047,1,1967/12/12,56.6,
08LB047,1,1967/12/13,29.2,B
08LB047,1,1967/12/14,29.2,B
08LB047,1,1967/12/15,29.7,B
08LB047,1,1967/12/16,30.6,B
08LB047,1,1967/12/17,32.6,B
08LB047,1,1967/12/18,34.8,B
08LB047,1,1967/12/19,35.7,B
08LB047,1,1967/12/20,36.2,B
08LB047,1,1967/12/21,36.5,B
08LB047,1,1967/12/22,36.5,B
08LB047,1,1967/12/23,36.2,B
08LB047,1,1967/12/24,36,B
08LB047,1,1967/12/25,35.7,B
08LB047,1,1967/12/26,35.4,B
08LB047,1,1967/12/27,35.1,B
08LB047,1,1967/12/28,34.8,B
08LB047,1,1967/12/29,34.5,B
08LB047,1,1967/12/30,34.3,B
08LB047,1,1967/12/31,34,B
08LB047,1,1968/01/01,34,B
08LB047,1,1968/01/02,33.7,B
08LB047,1,1968/01/03,33.4,B
08LB047,1,1968/01/04,33.4,B
08LB047,1,1968/01/05,33.1,B
08LB047,1,1968/01/06,32.8,B
08LB047,1,1968/01/07,32.6,B
08LB047,1,1968/01/08,32.3,B
08LB047,1,1968/01/09,32,B
08LB047,1,1968/01/10,31.7,B
08LB047,1,1968/01/11,31.4,B
08LB047,1,1968/01/12,31.1,B
08LB047,1,1968/01/13,31.1,B
08LB047,1,1968/01/14,31.1,B
08LB047,1,1968/01/15,30.9,B
08LB047,1,1968/01/16,30.9,B
08LB047,1,1968/01/17,30.6,B
08LB047,1,1968/01/18,30.6,B
08LB047,1,1968/01/19,30.6,B
08LB047,1,1968/01/20,30.3,B
08LB047,1,1968/01/21,30.3,B
08LB047,1,1968/01/22,30,B
08LB047,1,1968/01/23,29.7,B
08LB047,1,1968/01/24,29.7,B
08LB047,1,1968/01/25,30.3,B
08LB047,1,1968/01/26,30.9,B
08LB047,1,1968/01/27,31.1,B
08LB047,1,1968/01/28,32,B
08LB047,1,1968/01/29,33.1,B
08LB047,1,1968/01/30,34,B
08LB047,1,1968/01/31,36.5,B
08LB047,1,1968/02/01,38.2,B
08LB047,1,1968/02/02,39.6,B
08LB047,1,1968/02/03,41.1,B
08LB047,1,1968/02/04,42.5,B
08LB047,1,1968/02/05,43.3,B
08LB047,1,1968/02/06,43.9,B
08LB047,1,1968/02/07,44.2,B
08LB047,1,1968/02/08,43.9,B
08LB047,1,1968/02/09,43.6,B
08LB047,1,1968/02/10,43.3,B
08LB047,1,1968/02/11,43,B
08LB047,1,1968/02/12,42.2,B
08LB047,1,1968/02/13,41.6,B
08LB047,1,1968/02/14,40.8,B
08LB047,1,1968/02/15,39.9,B
08LB047,1,1968/02/16,39.4,B
08LB047,1,1968/02/17,39.1,B
08LB047,1,1968/02/18,38.8,B
08LB047,1,1968/02/19,38.5,B
08LB047,1,1968/02/20,38.2,B
08LB047,1,1968/02/21,37.9,B
08LB047,1,1968/02/22,37.7,B
08LB047,1,1968/02/23,37.7,B
08LB047,1,1968/02/24,37.4,B
08LB047,1,1968/02/25,39.1,B
08LB047,1,1968/02/26,39.6,B
08LB047,1,1968/02/27,40.8,B
08LB047,1,1968/02/28,41.9,B
08LB047,1,1968/02/29,42.5,B
08LB047,1,1968/03/01,45.3,B
08LB047,1,1968/03/02,51,B
08LB047,1,1968/03/03,56.6,B
08LB047,1,1968/03/04,65.1,B
08LB047,1,1968/03/05,76.5,B
08LB047,1,1968/03/06,90.6,B
08LB047,1,1968/03/07,101,B
08LB047,1,1968/03/08,106,B
08LB047,1,1968/03/09,105,B
08LB047,1,1968/03/10,103,B
08LB047,1,1968/03/11,102,B
08LB047,1,1968/03/12,101,B
08LB047,1,1968/03/13,97.7,B
08LB047,1,1968/03/14,95.1,
08LB047,1,1968/03/15,87.5,
08LB047,1,1968/03/16,86.1,
08LB047,1,1968/03/17,79.9,
08LB047,1,1968/03/18,59.7,
08LB047,1,1968/03/19,59.2,
08LB047,1,1968/03/20,56.6,
08LB047,1,1968/03/21,54.9,
08LB047,1,1968/03/22,53,
08LB047,1,1968/03/23,51.8,
08LB047,1,1968/03/24,58,
08LB047,1,1968/03/25,60.6,
08LB047,1,1968/03/26,59.7,
08LB047,1,1968/03/27,58.9,
08LB047,1,1968/03/28,59.2,
08LB047,1,1968/03/29,57.2,
08LB047,1,1968/03/30,54.9,
08LB047,1,1968/03/31,52.1,
08LB047,1,1968/04/01,48.4,
08LB047,1,1968/04/02,46.2,
08LB047,1,1968/04/03,43.3,
08LB047,1,1968/04/04,44.5,
08LB047,1,1968/04/05,45,
08LB047,1,1968/04/06,47.6,
08LB047,1,1968/04/07,47.9,
08LB047,1,1968/04/08,48.4,
08LB047,1,1968/04/09,50.4,
08LB047,1,1968/04/10,52.1,
08LB047,1,1968/04/11,56.6,
08LB047,1,1968/04/12,57.2,
08LB047,1,1968/04/13,53.5,
08LB047,1,1968/04/14,50.4,
08LB047,1,1968/04/15,50.1,
08LB047,1,1968/04/16,47.9,
08LB047,1,1968/04/17,46.2,
08LB047,1,1968/04/18,46.2,
08LB047,1,1968/04/19,47.6,
08LB047,1,1968/04/20,45.3,
08LB047,1,1968/04/21,42.5,
08LB047,1,1968/04/22,44.7,
08LB047,1,1968/04/23,45.3,
08LB047,1,1968/04/24,48.4,
08LB047,1,1968/04/25,55.8,
08LB047,1,1968/04/26,58.9,
08LB047,1,1968/04/27,69.1,
08LB047,1,1968/04/28,80.4,
08LB047,1,1968/04/29,89.5,
08LB047,1,1968/04/30,94,
08LB047,1,1968/05/01,105,
08LB047,1,1968/05/02,118,
08LB047,1,1968/05/03,130,
08LB047,1,1968/05/04,141,
08LB047,1,1968/05/05,132,
08LB047,1,1968/05/06,127,
08LB047,1,1968/05/07,123,
08LB047,1,1968/05/08,121,
08LB047,1,1968/05/09,120,
08LB047,1,1968/05/10,160,
08LB047,1,1968/05/11,178,
08LB047,1,1968/05/12,225,
08LB047,1,1968/05/13,255,
08LB047,1,1968/05/14,251,
08LB047,1,1968/05/15,226,
08LB047,1,1968/05/16,231,
08LB047,1,1968/05/17,289,
08LB047,1,1968/05/18,309,
08LB047,1,1968/05/19,405,
08LB047,1,1968/05/20,501,
08LB047,1,1968/05/21,555,
08LB047,1,1968/05/22,561,
08LB047,1,1968/05/23,513,
08LB047,1,1968/05/24,490,
08LB047,1,1968/05/25,462,
08LB047,1,1968/05/26,433,
08LB047,1,1968/05/27,430,
08LB047,1,1968/05/28,419,
08LB047,1,1968/05/29,436,
08LB047,1,1968/05/30,442,
08LB047,1,1968/05/31,436,
08LB047,1,1968/06/01,467,
08LB047,1,1968/06/02,748,
08LB047,1,1968/06/03,824,
08LB047,1,1968/06/04,646,
08LB047,1,1968/06/05,425,
08LB047,1,1968/06/06,558,
08LB047,1,1968/06/07,527,
08LB047,1,1968/06/08,498,
08LB047,1,1968/06/09,555,
08LB047,1,1968/06/10,603,
08LB047,1,1968/06/11,623,
08LB047,1,1968/06/12,668,
08LB047,1,1968/06/13,606,
08LB047,1,1968/06/14,442,
08LB047,1,1968/06/15,433,
08LB047,1,1968/06/16,425,
08LB047,1,1968/06/17,416,
08LB047,1,1968/06/18,425,
08LB047,1,1968/06/19,425,
08LB047,1,1968/06/20,439,
08LB047,1,1968/06/21,456,
08LB047,1,1968/06/22,456,
08LB047,1,1968/06/23,453,
08LB047,1,1968/06/24,447,
08LB047,1,1968/06/25,450,
08LB047,1,1968/06/26,682,
08LB047,1,1968/06/27,830,
08LB047,1,1968/06/28,872,
08LB047,1,1968/06/29,665,
08LB047,1,1968/06/30,572,
08LB047,1,1968/07/01,493,
08LB047,1,1968/07/02,385,
08LB047,1,1968/07/03,470,
08LB047,1,1968/07/04,631,
08LB047,1,1968/07/05,674,
08LB047,1,1968/07/06,702,
08LB047,1,1968/07/07,705,
08LB047,1,1968/07/08,651,
08LB047,1,1968/07/09,617,
08LB047,1,1968/07/10,651,
08LB047,1,1968/07/11,654,
08LB047,1,1968/07/12,665,
08LB047,1,1968/07/13,694,
08LB047,1,1968/07/14,586,
08LB047,1,1968/07/15,425,
08LB047,1,1968/07/16,374,
08LB047,1,1968/07/17,311,
08LB047,1,1968/07/18,297,
08LB047,1,1968/07/19,294,
08LB047,1,1968/07/20,286,
08LB047,1,1968/07/21,326,
08LB047,1,1968/07/22,326,
08LB047,1,1968/07/23,317,
08LB047,1,1968/07/24,306,
08LB047,1,1968/07/25,300,
08LB047,1,1968/07/26,300,
08LB047,1,1968/07/27,326,
08LB047,1,1968/07/28,368,
08LB047,1,1968/07/29,394,
08LB047,1,1968/07/30,360,
08LB047,1,1968/07/31,303,
08LB047,1,1968/08/01,282,
08LB047,1,1968/08/02,311,
08LB047,1,1968/08/03,320,
08LB047,1,1968/08/04,323,
08LB047,1,1968/08/05,405,
08LB047,1,1968/08/06,365,
08LB047,1,1968/08/07,311,
08LB047,1,1968/08/08,247,
08LB047,1,1968/08/09,217,
08LB047,1,1968/08/10,199,
08LB047,1,1968/08/11,225,
08LB047,1,1968/08/12,262,
08LB047,1,1968/08/13,230,
08LB047,1,1968/08/14,217,
08LB047,1,1968/08/15,217,
08LB047,1,1968/08/16,220,
08LB047,1,1968/08/17,235,
08LB047,1,1968/08/18,261,
08LB047,1,1968/08/19,224,
08LB047,1,1968/08/20,192,
08LB047,1,1968/08/21,219,
08LB047,1,1968/08/22,196,
08LB047,1,1968/08/23,189,
08LB047,1,1968/08/24,212,
08LB047,1,1968/08/25,247,
08LB047,1,1968/08/26,413,
08LB047,1,1968/08/27,371,
08LB047,1,1968/08/28,292,
08LB047,1,1968/08/29,228,
08LB047,1,1968/08/30,217,
08LB047,1,1968/08/31,203,
08LB047,1,1968/09/01,199,
08LB047,1,1968/09/02,198,
08LB047,1,1968/09/03,176,
08LB047,1,1968/09/04,151,
08LB047,1,1968/09/05,145,
08LB047,1,1968/09/06,171,
08LB047,1,1968/09/07,229,
08LB047,1,1968/09/08,196,
08LB047,1,1968/09/09,171,
08LB047,1,1968/09/10,168,
08LB047,1,1968/09/11,170,
08LB047,1,1968/09/12,297,
08LB047,1,1968/09/13,254,
08LB047,1,1968/09/14,215,
08LB047,1,1968/09/15,256,
08LB047,1,1968/09/16,239,
08LB047,1,1968/09/17,328,
08LB047,1,1968/09/18,286,
08LB047,1,1968/09/19,225,
08LB047,1,1968/09/20,217,
08LB047,1,1968/09/21,168,
08LB047,1,1968/09/22,145,
08LB047,1,1968/09/23,149,
08LB047,1,1968/09/24,142,
08LB047,1,1968/09/25,133,
08LB047,1,1968/09/26,132,
08LB047,1,1968/09/27,132,
08LB047,1,1968/09/28,144,
08LB047,1,1968/09/29,128,
08LB047,1,1968/09/30,119,
08LB047,1,1968/10/01,116,
08LB047,1,1968/10/02,108,
08LB047,1,1968/10/03,99.1,
08LB047,1,1968/10/04,93.7,
08LB047,1,1968/10/05,94,
08LB047,1,1968/10/06,99.1,
08LB047,1,1968/10/07,99.7,
08LB047,1,1968/10/08,98,
08LB047,1,1968/10/09,93.7,
08LB047,1,1968/10/10,89.5,
08LB047,1,1968/10/11,90.6,
08LB047,1,1968/10/12,88.6,
08LB047,1,1968/10/13,88.1,
08LB047,1,1968/10/14,86.1,
08LB047,1,1968/10/15,86.1,
08LB047,1,1968/10/16,85.5,
08LB047,1,1968/10/17,81.8,
08LB047,1,1968/10/18,83.5,
08LB047,1,1968/10/19,83.5,
08LB047,1,1968/10/20,84.4,
08LB047,1,1968/10/21,82.4,
08LB047,1,1968/10/22,83.5,
08LB047,1,1968/10/23,83.8,
08LB047,1,1968/10/24,88.1,
08LB047,1,1968/10/25,144,
08LB047,1,1968/10/26,141,
08LB047,1,1968/10/27,138,
08LB047,1,1968/10/28,121,
08LB047,1,1968/10/29,134,
08LB047,1,1968/10/30,133,
08LB047,1,1968/10/31,135,
08LB047,1,1968/11/01,136,
08LB047,1,1968/11/02,119,
08LB047,1,1968/11/03,112,
08LB047,1,1968/11/04,107,
08LB047,1,1968/11/05,98,
08LB047,1,1968/11/06,92,
08LB047,1,1968/11/07,88.6,
08LB047,1,1968/11/08,83.8,
08LB047,1,1968/11/09,80.4,
08LB047,1,1968/11/10,78.4,
08LB047,1,1968/11/11,77.3,
08LB047,1,1968/11/12,76.2,
08LB047,1,1968/11/13,74.2,
08LB047,1,1968/11/14,72.8,
08LB047,1,1968/11/15,72.2,
08LB047,1,1968/11/16,65.7,
08LB047,1,1968/11/17,59.2,
08LB047,1,1968/11/18,59.7,
08LB047,1,1968/11/19,60.6,
08LB047,1,1968/11/20,66,
08LB047,1,1968/11/21,74.2,
08LB047,1,1968/11/22,69.7,
08LB047,1,1968/11/23,75.9,
08LB047,1,1968/11/24,71.6,
08LB047,1,1968/11/25,68.2,
08LB047,1,1968/11/26,63.7,
08LB047,1,1968/11/27,63.1,
08LB047,1,1968/11/28,59.7,
08LB047,1,1968/11/29,61.4,
08LB047,1,1968/11/30,58.9,
08LB047,1,1968/12/01,56.6,
08LB047,1,1968/12/02,54.1,
08LB047,1,1968/12/03,54.9,
08LB047,1,1968/12/04,46.2,
08LB047,1,1968/12/05,45.9,
08LB047,1,1968/12/06,45.3,
08LB047,1,1968/12/07,46.4,
08LB047,1,1968/12/08,42.8,
08LB047,1,1968/12/09,41.3,
08LB047,1,1968/12/10,38.5,
08LB047,1,1968/12/11,38.2,
08LB047,1,1968/12/12,33.4,
08LB047,1,1968/12/13,46.4,
08LB047,1,1968/12/14,57.5,
08LB047,1,1968/12/15,54.7,
08LB047,1,1968/12/16,53.8,
08LB047,1,1968/12/17,50.4,
08LB047,1,1968/12/18,49.6,
08LB047,1,1968/12/19,48.1,
08LB047,1,1968/12/20,45.3,B
08LB047,1,1968/12/21,42.5,B
08LB047,1,1968/12/22,38.2,B
08LB047,1,1968/12/23,34,B
08LB047,1,1968/12/24,28.3,B
08LB047,1,1968/12/25,22.7,B
08LB047,1,1968/12/26,19.3,B
08LB047,1,1968/12/27,18.1,B
08LB047,1,1968/12/28,17.6,B
08LB047,1,1968/12/29,17,B
08LB047,1,1968/12/30,17.6,B
08LB047,1,1968/12/31,18.1,B
08LB047,1,1969/01/01,18.7,B
08LB047,1,1969/01/02,19.3,B
08LB047,1,1969/01/03,19.5,B
08LB047,1,1969/01/04,19.8,B
08LB047,1,1969/01/05,20.1,B
08LB047,1,1969/01/06,20.4,B
08LB047,1,1969/01/07,20.7,B
08LB047,1,1969/01/08,21,B
08LB047,1,1969/01/09,21.2,B
08LB047,1,1969/01/10,21.5,B
08LB047,1,1969/01/11,21.7,B
08LB047,1,1969/01/12,21.8,B
08LB047,1,1969/01/13,21.8,B
08LB047,1,1969/01/14,21.8,B
08LB047,1,1969/01/15,21.8,B
08LB047,1,1969/01/16,21.9,B
08LB047,1,1969/01/17,22.1,B
08LB047,1,1969/01/18,22.1,B
08LB047,1,1969/01/19,22.1,B
08LB047,1,1969/01/20,22.2,B
08LB047,1,1969/01/21,22.4,B
08LB047,1,1969/01/22,22.4,B
08LB047,1,1969/01/23,22.4,B
08LB047,1,1969/01/24,22.5,B
08LB047,1,1969/01/25,22.5,B
08LB047,1,1969/01/26,22.5,B
08LB047,1,1969/01/27,22.5,B
08LB047,1,1969/01/28,22.4,B
08LB047,1,1969/01/29,22.2,B
08LB047,1,1969/01/30,22.1,B
08LB047,1,1969/01/31,22.4,B
08LB047,1,1969/02/01,22.5,B
08LB047,1,1969/02/02,22.5,B
08LB047,1,1969/02/03,22.7,B
08LB047,1,1969/02/04,22.7,B
08LB047,1,1969/02/05,22.7,B
08LB047,1,1969/02/06,22.7,B
08LB047,1,1969/02/07,22.8,B
08LB047,1,1969/02/08,22.8,B
08LB047,1,1969/02/09,22.9,B
08LB047,1,1969/02/10,22.9,B
08LB047,1,1969/02/11,22.9,B
08LB047,1,1969/02/12,22.9,B
08LB047,1,1969/02/13,22.8,B
08LB047,1,1969/02/14,22.8,B
08LB047,1,1969/02/15,22.7,B
08LB047,1,1969/02/16,22.7,B
08LB047,1,1969/02/17,22.7,B
08LB047,1,1969/02/18,22.7,B
08LB047,1,1969/02/19,22.8,B
08LB047,1,1969/02/20,22.9,B
08LB047,1,1969/02/21,22.9,B
08LB047,1,1969/02/22,23.2,B
08LB047,1,1969/02/23,23.2,B
08LB047,1,1969/02/24,23.2,B
08LB047,1,1969/02/25,23.2,B
08LB047,1,1969/02/26,23.2,B
08LB047,1,1969/02/27,22.9,B
08LB047,1,1969/02/28,22.9,B
08LB047,1,1969/03/01,22.7,B
08LB047,1,1969/03/02,22.7,B
08LB047,1,1969/03/03,22.5,B
08LB047,1,1969/03/04,22.7,B
08LB047,1,1969/03/05,22.7,B
08LB047,1,1969/03/06,22.8,B
08LB047,1,1969/03/07,22.8,B
08LB047,1,1969/03/08,22.9,B
08LB047,1,1969/03/09,23.1,B
08LB047,1,1969/03/10,23.2,B
08LB047,1,1969/03/11,23.2,B
08LB047,1,1969/03/12,23.2,B
08LB047,1,1969/03/13,23.4,B
08LB047,1,1969/03/14,23.5,B
08LB047,1,1969/03/15,23.8,B
08LB047,1,1969/03/16,24.1,B
08LB047,1,1969/03/17,24.4,B
08LB047,1,1969/03/18,24.6,B
08LB047,1,1969/03/19,24.9,B
08LB047,1,1969/03/20,24.9,B
08LB047,1,1969/03/21,25.2,B
08LB047,1,1969/03/22,25.5,B
08LB047,1,1969/03/23,25.8,B
08LB047,1,1969/03/24,26.1,B
08LB047,1,1969/03/25,26.3,B
08LB047,1,1969/03/26,26.8,B
08LB047,1,1969/03/27,27.2,B
08LB047,1,1969/03/28,28,B
08LB047,1,1969/03/29,29.4,B
08LB047,1,1969/03/30,31.1,B
08LB047,1,1969/03/31,34,B
08LB047,1,1969/04/01,35.7,B
08LB047,1,1969/04/02,38.2,B
08LB047,1,1969/04/03,41.6,B
08LB047,1,1969/04/04,48.1,B
08LB047,1,1969/04/05,53.8,B
08LB047,1,1969/04/06,59.5,B
08LB047,1,1969/04/07,67.7,
08LB047,1,1969/04/08,70.2,
08LB047,1,1969/04/09,75.3,
08LB047,1,1969/04/10,83,
08LB047,1,1969/04/11,88.6,
08LB047,1,1969/04/12,96.8,
08LB047,1,1969/04/13,103,
08LB047,1,1969/04/14,104,
08LB047,1,1969/04/15,109,
08LB047,1,1969/04/16,104,
08LB047,1,1969/04/17,107,
08LB047,1,1969/04/18,124,
08LB047,1,1969/04/19,131,
08LB047,1,1969/04/20,121,
08LB047,1,1969/04/21,107,
08LB047,1,1969/04/22,102,
08LB047,1,1969/04/23,128,
08LB047,1,1969/04/24,202,
08LB047,1,1969/04/25,199,
08LB047,1,1969/04/26,172,
08LB047,1,1969/04/27,151,
08LB047,1,1969/04/28,165,
08LB047,1,1969/04/29,176,
08LB047,1,1969/04/30,157,
08LB047,1,1969/05/01,187,
08LB047,1,1969/05/02,209,
08LB047,1,1969/05/03,220,
08LB047,1,1969/05/04,215,
08LB047,1,1969/05/05,191,
08LB047,1,1969/05/06,182,
08LB047,1,1969/05/07,185,
08LB047,1,1969/05/08,189,
08LB047,1,1969/05/09,219,
08LB047,1,1969/05/10,292,
08LB047,1,1969/05/11,391,
08LB047,1,1969/05/12,422,
08LB047,1,1969/05/13,411,
08LB047,1,1969/05/14,416,
08LB047,1,1969/05/15,379,
08LB047,1,1969/05/16,317,
08LB047,1,1969/05/17,283,
08LB047,1,1969/05/18,303,
08LB047,1,1969/05/19,391,
08LB047,1,1969/05/20,311,
08LB047,1,1969/05/21,326,
08LB047,1,1969/05/22,360,
08LB047,1,1969/05/23,428,
08LB047,1,1969/05/24,470,
08LB047,1,1969/05/25,547,
08LB047,1,1969/05/26,547,
08LB047,1,1969/05/27,498,
08LB047,1,1969/05/28,408,
08LB047,1,1969/05/29,360,
08LB047,1,1969/05/30,385,
08LB047,1,1969/05/31,328,
08LB047,1,1969/06/01,331,
08LB047,1,1969/06/02,374,
08LB047,1,1969/06/03,464,
08LB047,1,1969/06/04,544,
08LB047,1,1969/06/05,629,
08LB047,1,1969/06/06,657,
08LB047,1,1969/06/07,631,
08LB047,1,1969/06/08,555,
08LB047,1,1969/06/09,561,
08LB047,1,1969/06/10,572,
08LB047,1,1969/06/11,566,
08LB047,1,1969/06/12,572,
08LB047,1,1969/06/13,527,
08LB047,1,1969/06/14,439,
08LB047,1,1969/06/15,382,
08LB047,1,1969/06/16,337,
08LB047,1,1969/06/17,394,
08LB047,1,1969/06/18,436,
08LB047,1,1969/06/19,467,
08LB047,1,1969/06/20,524,
08LB047,1,1969/06/21,473,
08LB047,1,1969/06/22,439,
08LB047,1,1969/06/23,382,
08LB047,1,1969/06/24,365,
08LB047,1,1969/06/25,402,
08LB047,1,1969/06/26,394,
08LB047,1,1969/06/27,379,
08LB047,1,1969/06/28,354,
08LB047,1,1969/06/29,337,
08LB047,1,1969/06/30,311,
08LB047,1,1969/07/01,306,
08LB047,1,1969/07/02,289,
08LB047,1,1969/07/03,337,
08LB047,1,1969/07/04,331,
08LB047,1,1969/07/05,371,
08LB047,1,1969/07/06,360,
08LB047,1,1969/07/07,328,
08LB047,1,1969/07/08,317,
08LB047,1,1969/07/09,317,
08LB047,1,1969/07/10,326,
08LB047,1,1969/07/11,348,
08LB047,1,1969/07/12,345,
08LB047,1,1969/07/13,334,
08LB047,1,1969/07/14,283,
08LB047,1,1969/07/15,241,
08LB047,1,1969/07/16,206,
08LB047,1,1969/07/17,188,
08LB047,1,1969/07/18,178,
08LB047,1,1969/07/19,173,
08LB047,1,1969/07/20,183,
08LB047,1,1969/07/21,199,
08LB047,1,1969/07/22,199,
08LB047,1,1969/07/23,196,
08LB047,1,1969/07/24,206,
08LB047,1,1969/07/25,246,
08LB047,1,1969/07/26,262,
08LB047,1,1969/07/27,214,
08LB047,1,1969/07/28,211,
08LB047,1,1969/07/29,272,
08LB047,1,1969/07/30,251,
08LB047,1,1969/07/31,219,
08LB047,1,1969/08/01,212,
08LB047,1,1969/08/02,213,
08LB047,1,1969/08/03,201,
08LB047,1,1969/08/04,193,
08LB047,1,1969/08/05,211,
08LB047,1,1969/08/06,306,
08LB047,1,1969/08/07,237,
08LB047,1,1969/08/08,217,
08LB047,1,1969/08/09,235,
08LB047,1,1969/08/10,249,
08LB047,1,1969/08/11,237,
08LB047,1,1969/08/12,219,
08LB047,1,1969/08/13,222,
08LB047,1,1969/08/14,207,
08LB047,1,1969/08/15,218,
08LB047,1,1969/08/16,215,
08LB047,1,1969/08/17,190,
08LB047,1,1969/08/18,163,
08LB047,1,1969/08/19,273,
08LB047,1,1969/08/20,254,
08LB047,1,1969/08/21,233,
08LB047,1,1969/08/22,219,
08LB047,1,1969/08/23,191,
08LB047,1,1969/08/24,180,
08LB047,1,1969/08/25,203,
08LB047,1,1969/08/26,189,
08LB047,1,1969/08/27,171,
08LB047,1,1969/08/28,159,
08LB047,1,1969/08/29,142,
08LB047,1,1969/08/30,125,
08LB047,1,1969/08/31,124,
08LB047,1,1969/09/01,120,
08LB047,1,1969/09/02,119,
08LB047,1,1969/09/03,124,
08LB047,1,1969/09/04,138,
08LB047,1,1969/09/05,125,
08LB047,1,1969/09/06,125,
08LB047,1,1969/09/07,115,
08LB047,1,1969/09/08,106,
08LB047,1,1969/09/09,115,
08LB047,1,1969/09/10,113,
08LB047,1,1969/09/11,130,
08LB047,1,1969/09/12,142,
08LB047,1,1969/09/13,147,
08LB047,1,1969/09/14,171,
08LB047,1,1969/09/15,131,
08LB047,1,1969/09/16,106,
08LB047,1,1969/09/17,102,
08LB047,1,1969/09/18,102,
08LB047,1,1969/09/19,170,
08LB047,1,1969/09/20,174,
08LB047,1,1969/09/21,143,
08LB047,1,1969/09/22,172,
08LB047,1,1969/09/23,234,
08LB047,1,1969/09/24,217,
08LB047,1,1969/09/25,211,
08LB047,1,1969/09/26,209,
08LB047,1,1969/09/27,193,
08LB047,1,1969/09/28,213,
08LB047,1,1969/09/29,178,
08LB047,1,1969/09/30,177,
08LB047,1,1969/10/01,201,
08LB047,1,1969/10/02,207,
08LB047,1,1969/10/03,183,
08LB047,1,1969/10/04,160,
08LB047,1,1969/10/05,143,
08LB047,1,1969/10/06,131,
08LB047,1,1969/10/07,131,
08LB047,1,1969/10/08,137,
08LB047,1,1969/10/09,160,
08LB047,1,1969/10/10,143,
08LB047,1,1969/10/11,131,
08LB047,1,1969/10/12,118,
08LB047,1,1969/10/13,109,
08LB047,1,1969/10/14,101,
08LB047,1,1969/10/15,95.1,
08LB047,1,1969/10/16,86.1,
08LB047,1,1969/10/17,82.4,
08LB047,1,1969/10/18,83.8,
08LB047,1,1969/10/19,83.8,
08LB047,1,1969/10/20,79.3,
08LB047,1,1969/10/21,82.4,
08LB047,1,1969/10/22,85,
08LB047,1,1969/10/23,131,
08LB047,1,1969/10/24,128,
08LB047,1,1969/10/25,109,
08LB047,1,1969/10/26,88.9,
08LB047,1,1969/10/27,87.5,
08LB047,1,1969/10/28,78.4,
08LB047,1,1969/10/29,75.9,
08LB047,1,1969/10/30,77.9,
08LB047,1,1969/10/31,79.3,
08LB047,1,1969/11/01,75.3,
08LB047,1,1969/11/02,74.2,
08LB047,1,1969/11/03,74.8,
08LB047,1,1969/11/04,98,
08LB047,1,1969/11/05,97.4,
08LB047,1,1969/11/06,98.5,
08LB047,1,1969/11/07,95.7,
08LB047,1,1969/11/08,90.6,
08LB047,1,1969/11/09,90.6,
08LB047,1,1969/11/10,86.4,
08LB047,1,1969/11/11,85.5,
08LB047,1,1969/11/12,78.7,
08LB047,1,1969/11/13,81.3,
08LB047,1,1969/11/14,80.4,
08LB047,1,1969/11/15,78.7,
08LB047,1,1969/11/16,73.6,
08LB047,1,1969/11/17,72.8,
08LB047,1,1969/11/18,66,
08LB047,1,1969/11/19,69.7,
08LB047,1,1969/11/20,70.8,
08LB047,1,1969/11/21,76.2,
08LB047,1,1969/11/22,72.8,
08LB047,1,1969/11/23,65.7,
08LB047,1,1969/11/24,61.4,
08LB047,1,1969/11/25,60.6,
08LB047,1,1969/11/26,60,
08LB047,1,1969/11/27,56.6,
08LB047,1,1969/11/28,54.9,
08LB047,1,1969/11/29,54.7,
08LB047,1,1969/11/30,52.1,
08LB047,1,1969/12/01,50.4,
08LB047,1,1969/12/02,50.7,
08LB047,1,1969/12/03,51.8,
08LB047,1,1969/12/04,52.1,
08LB047,1,1969/12/05,52.7,
08LB047,1,1969/12/06,53,
08LB047,1,1969/12/07,51.8,
08LB047,1,1969/12/08,50.1,
08LB047,1,1969/12/09,49.3,
08LB047,1,1969/12/10,49.6,
08LB047,1,1969/12/11,49,
08LB047,1,1969/12/12,48.1,
08LB047,1,1969/12/13,48.4,
08LB047,1,1969/12/14,48.1,
08LB047,1,1969/12/15,49.3,
